Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-07-18 07:00,0.206,65.17369694678531,86.7542387398837,15.768,4.177,51.9451288417595
2023-07-18 08:00,0.429,55.82921161322908,98.73825689354874,17.335,4.737,82.32131817968195
2023-07-18 09:00,0.6659999999999999,46.81264420242487,112.4910609870143,18.921,4.828,114.36863175581016
2023-07-18 10:00,0.702,38.7736900257448,129.44081247598592,19.89,4.759,159.9882690739067
2023-07-18 11:00,0.635,32.768917855813825,151.2138706498822,20.374,4.713,170.4019771284632
2023-07-18 12:00,0.669,30.242822584997988,177.74148763422454,20.818,4.719,178.9980164764759
2023-07-18 13:00,0.613,32.09617044979964,204.7337655518866,21.104,4.668,151.5760949546755
2023-07-18 14:00,0.497,37.6488286420783,227.3623890673109,21.085,4.645,118.08486697001663
2023-07-18 15:00,0.396,45.45202037726043,244.98013673109145,20.915,4.463,89.21272379190854
2023-07-18 16:00,0.3349999999999999,54.37157395822536,259.13251930493595,20.85,4.467,64.93495575188307
2023-07-18 17:00,0.221,63.70664070686326,271.31943251713466,20.503,4.643,45.61204063569833
2023-07-18 18:00,0.1089999999999999,72.99594939496741,282.58787522232683,19.638,4.991,23.03943255041573
2023-07-19 05:00,0.133,83.29333560067123,64.55259658885598,15.0,6.296,23.176167415445637
2023-07-19 06:00,0.274,74.5527143344539,75.66108772229751,16.261,6.365,32.45183749153335
2023-07-19 07:00,0.43,65.31733489023881,86.87086687294243,17.499,6.669,41.27795286134438
2023-07-19 08:00,0.581,55.97394523526624,98.86482770926762,18.659,6.925,49.513931738855554
2023-07-19 09:00,0.665,46.963186369959175,112.62350101011803,19.672,7.078,106.2986615454716
2023-07-19 10:00,0.735,38.93519677768767,129.5644086652236,20.543,7.163,158.508679900869
2023-07-19 11:00,0.8280000000000001,32.943481282292865,151.2901923448108,21.397,7.344,210.55509471273388
2023-07-19 12:00,0.7809999999999999,30.42205230375657,177.71729355107925,21.912,7.601,200.06065328903853
2023-07-19 13:00,0.676,32.263386353165274,204.60928656452103,22.09,7.853,156.40885018804204
2023-07-19 14:00,0.487,37.7966517493788,227.19423135111825,21.779,7.926,113.01600456668217
2023-07-19 15:00,0.362,45.584610164765465,244.80883553127487,21.4,7.855,84.30051730188094
2023-07-19 16:00,0.261,54.49601569733945,258.97173893969693,20.963,7.503,61.07620124319759
2023-07-19 17:00,0.149,63.829102402045336,271.1713138367145,20.261,7.113,37.05762292126465
2023-07-19 18:00,0.073,73.12117439456699,282.4516207527567,19.299,6.871,15.206552304502335
2023-07-20 05:00,0.142,83.44579043652789,64.6516200719966,14.667,3.974,20.53062361914207
2023-07-20 06:00,0.286,74.70155914317132,75.77224521133093,16.144,3.346,30.44541370321801
2023-07-20 07:00,0.4509999999999999,65.46382870192015,86.99327034745818,17.763,2.763,34.17226310938991
2023-07-20 08:00,0.596,56.12173202994202,98.99755446293084,19.09,2.517,44.35421713080365
2023-07-20 09:00,0.705,47.11716476474489,112.7625102978168,20.122,2.793,106.5498839928215
2023-07-20 10:00,0.777,39.100744207529,129.69481924180008,20.817,2.895,168.40958487995425
2023-07-20 11:00,0.804,33.12291615641598,151.37292651123244,21.309,2.945,211.1856547610517
2023-07-20 12:00,0.779,30.607036347340625,177.69785023084478,21.626,3.179,204.72218273777867
2023-07-20 13:00,0.738,32.436891242633344,204.4867514164327,21.775,3.486,166.53941558883272
2023-07-20 14:00,0.65,37.95082553106665,227.02556452177797,21.733,3.783,120.89607722449634
2023-07-20 15:00,0.467,45.72337829127384,244.6357553147326,21.449,4.003,82.2908139514594
2023-07-20 16:00,0.323,54.62647719660922,258.8087367592121,21.034,4.152,60.66642702208404
2023-07-20 17:00,0.174,63.95753255008622,271.0209338425268,20.468,4.367,38.96235437122197
2023-07-20 18:00,0.077,73.25237363635821,282.31326077920266,19.443,4.62,15.317396947543665
2023-07-21 05:00,0.143,83.60080320847055,64.75585492065903,12.991,6.402,21.231639809747424
2023-07-21 06:00,0.297,74.85311658569992,75.88885560900076,14.412,6.202,25.962494418806862
2023-07-21 07:00,0.44,65.61304304983135,87.12141735340663,16.079,6.357,35.603325053406024
2023-07-21 08:00,0.556,56.27239552782575,99.1363886344942,17.324,6.381,52.32246291678252
2023-07-21 09:00,0.642,47.27440099170788,112.90802087650712,18.339,6.283,104.97588511509274
2023-07-21 10:00,0.765,39.270206035825545,129.8319594253034,19.297,6.211,162.33815451082842
2023-07-21 11:00,0.8220000000000001,33.30714796307742,151.46200502242715,19.963,6.443,209.14185520512288
2023-07-21 12:00,0.7530000000000001,30.797710681812944,177.68319222886248,20.219,6.862,193.4659584237343
2023-07-21 13:00,0.621,32.61662909690448,204.36632474262865,20.151,7.17,147.5756218834184
2023-07-21 14:00,0.479,38.1112749890963,226.8565926531024,19.894,7.287,110.66220071064143
2023-07-21 15:00,0.388,45.86823432735043,244.4610776423374,19.697,7.244,85.36741516217366
2023-07-21 16:00,0.25,54.76281520691808,258.64366221298576,19.314,7.02,58.02096969822532
2023-07-21 17:00,0.168,64.09167333336937,270.8684160026544,18.906,6.516,38.514791731483385
