Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-01-28 14:00,0.156,73.32510921036966,206.8818050314025,5.937,4.856,25.65736466029287
2023-01-28 15:00,0.059,78.50111735297833,220.5600328261743,4.967,4.722,11.954197255888845
2023-01-29 08:00,0.036,87.94865658545541,122.089675193471,3.28,6.9,7.084031946586579
2023-01-29 09:00,0.072,80.77559600657206,134.36050296014724,4.043,7.133,14.500966715046317
2023-01-29 10:00,0.103,74.89705609899802,147.64201136510292,4.725,7.546,25.399404670698253
2023-01-29 11:00,0.127,70.90193495478482,161.9682757142989,5.428,8.078,31.443699532708663
2023-01-29 12:00,0.12,69.18324963408999,177.03603659827445,6.081,8.616,28.938395039730256
2023-01-29 13:00,0.101,69.93031637919444,192.2420441034112,6.667,9.075,23.903580390916453
2023-01-29 14:00,0.06,73.05866256471896,206.9218090308163,7.012,9.317,14.130469997739974
2023-01-29 15:00,0.023,78.24370076730419,220.63713450575307,7.138,9.712,1.4765209287715135
2023-01-30 08:00,0.08,87.76189891947865,121.9047962249009,4.381,8.984,14.849466591852881
2023-01-30 09:00,0.164,80.55807145321202,134.19499740312557,5.234,8.256,27.9838351523072
2023-01-30 10:00,0.236,74.65878084966427,147.50375064604873,6.376,8.453,44.765662038422334
2023-01-30 11:00,0.255,70.64539954441602,161.86787619092252,7.42,9.381,66.11077828631345
2023-01-30 12:00,0.2299999999999999,68.91398211277867,176.983108398759,7.964,9.575,54.54494680358869
2023-01-30 13:00,0.223,69.65638122183132,192.2402019477029,8.24,9.258,39.99912435507677
2023-01-30 14:00,0.179,72.78809682403792,206.9667538369836,8.179,8.464,23.504572993701956
2023-01-30 15:00,0.091,77.98218107304129,220.71963703428295,7.049,7.703,14.274508746706847
